Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_Experience_Ratio,Engagement_Score,Promotion_Delay_Ratio,Attrition_Probability,Risk_Category
24,0,1,897,0,10,3,3,1,1,59,3,1,1,4,1,2145,2097,0,0,14,3,4,1,3,2,3,2,2,2,1,536.25,3.0,0.6666666666666666,0.23135506140257386,Low Risk
30,1,1,600,0,8,3,0,3,0,66,2,1,1,4,0,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2,311.42857142857144,3.0,0.2,0.2518365525260986,Low Risk
31,0,2,1003,2,5,3,5,1,1,51,3,2,7,3,1,8346,20943,1,0,19,3,3,1,6,3,3,5,2,0,2,1192.2857142857142,2.5,0.0,0.4233242375635204,Medium Risk
27,0,2,1054,1,8,3,3,3,0,67,3,1,6,4,2,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4,492.14285714285717,3.25,0.14285714285714285,0.2073689597122289,Low Risk
29,1,2,428,2,9,3,2,2,0,52,1,1,8,2,2,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,920.0,2.0,0.6666666666666666,0.8620344939580079,High Risk
29,0,1,461,1,1,3,1,4,1,70,4,2,0,3,2,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2,572.1818181818181,3.75,0.0,0.4866432565271545,Medium Risk
30,0,2,979,2,15,2,2,3,1,94,2,3,7,1,0,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,549.2307692307693,1.75,0.125,0.2626412392115577,Low Risk
34,0,2,181,1,2,4,3,4,1,97,4,1,6,4,1,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,418.85714285714283,3.25,0.16666666666666666,0.3158415960706862,Medium Risk
33,0,0,1283,2,2,3,2,4,0,62,3,2,7,2,2,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7,367.64285714285717,3.25,0.08333333333333333,0.2799345580083192,Low Risk
49,0,2,1313,2,11,4,2,4,0,80,3,2,7,4,2,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4,500.77777777777777,3.5,0.0,0.16545456848184564,Low Risk
33,1,2,211,2,16,3,1,1,0,74,3,3,7,1,2,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,713.6666666666666,2.0,0.0,0.9273754343370051,High Risk
38,0,1,594,1,2,2,3,3,0,75,2,1,2,2,1,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,246.8,2.25,0.0,0.3778943001507912,Medium Risk
31,1,2,1079,2,16,4,2,1,1,70,3,3,7,3,1,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0,741.9090909090909,2.0,0.0,0.45509496799113774,Medium Risk
29,0,2,590,1,4,3,5,4,0,91,2,1,6,1,0,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0,1054.5,2.5,0.0,0.4841419323205331,Medium Risk
30,0,2,305,1,16,3,1,3,1,58,4,2,0,3,1,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,481.27272727272725,3.25,0.125,0.16605935830476137,Low Risk
32,0,0,953,1,5,4,5,2,1,65,3,1,6,2,2,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,209.07692307692307,2.25,0.0,0.29875752148347184,Low Risk
38,0,2,833,1,18,3,3,2,1,60,1,2,0,4,1,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,363.1875,2.5,0.5,0.8453133328245188,High Risk
43,1,1,807,1,17,3,5,3,1,38,2,1,6,3,1,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,348.14285714285717,3.0,0.0,0.8890170677122927,High Risk
42,0,2,855,1,12,3,3,2,1,57,3,1,2,2,0,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4,345.75,2.25,0.0,0.2958704207038767,Low Risk
55,0,2,478,1,2,3,3,3,1,60,2,5,5,1,1,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0,543.9428571428572,2.0,0.0,0.09282832193950875,Low Risk
33,0,0,775,1,4,3,5,4,1,90,3,2,6,2,0,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,254.58333333333334,3.25,0.1,0.06853961719432783,Low Risk
41,0,2,548,1,9,4,1,3,1,94,3,1,2,1,0,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,381.5,2.25,0.0,0.19571105942823475,Low Risk
34,0,0,1375,2,10,3,1,4,1,87,3,2,7,3,0,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7,250.0625,3.25,0.0,0.09642780335341553,Low Risk
53,0,0,661,1,1,4,3,1,0,60,2,4,4,3,1,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,463.0357142857143,2.5,0.0,0.22853346940555763,Low Risk
43,0,2,244,0,2,3,1,2,1,97,3,1,1,4,2,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8,321.72727272727275,2.75,0.1,0.0558730759382449,Low Risk
34,0,2,511,2,3,2,1,4,0,32,1,2,7,4,2,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,861.2857142857143,2.5,0.6666666666666666,0.5996488134914931,Medium Risk
21,1,2,337,2,7,1,2,2,1,31,3,1,8,2,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,1339.5,2.25,0.5,0.902975914268039,High Risk
38,0,2,1153,1,6,2,4,4,0,40,2,1,2,3,1,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4,617.0,2.75,0.0,0.17176814560105,Low Risk
22,1,2,1294,1,8,1,3,3,0,79,3,1,2,1,1,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0,1199.0,2.5,0.0,0.8078395916230552,High Risk
31,0,2,196,2,29,4,2,1,0,91,2,2,7,4,1,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,390.57142857142856,2.0,0.38461538461538464,0.5783154903784232,Medium Risk
51,0,2,942,1,3,3,5,1,0,53,3,3,3,3,1,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,819.75,2.75,0.6666666666666666,0.10663702336806195,Low Risk
37,0,2,589,2,9,2,2,2,1,46,2,2,7,2,1,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3,698.1666666666666,1.75,0.0,0.6289586232527604,High Risk
46,0,2,734,1,2,4,3,3,1,46,3,5,5,4,0,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,773.12,3.25,0.6666666666666666,0.05160465960438636,Low Risk
36,0,2,1383,1,10,3,1,4,1,90,3,3,0,1,1,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,520.0625,3.0,0.38461538461538464,0.6492866255610293,High Risk
44,1,1,429,1,1,2,3,3,1,99,3,1,6,2,0,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,334.57142857142856,2.75,0.3333333333333333,0.45834956804494714,Medium Risk
37,0,2,1239,0,8,2,4,3,1,89,3,2,1,2,0,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7,203.55,2.75,0.36363636363636365,0.1833290342574041,Low Risk
35,1,2,303,2,27,3,1,3,1,84,3,2,7,4,2,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7,528.4545454545455,3.5,0.6363636363636364,0.7570909017580021,High Risk
33,0,2,867,1,8,4,1,4,1,90,4,1,6,1,1,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,209.53333333333333,2.75,0.6363636363636364,0.27934693022919876,Low Risk
28,0,2,1181,1,1,3,1,3,1,82,3,1,6,4,1,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3,340.6666666666667,3.25,0.0,0.04684960608108359,Low Risk
39,0,2,1253,1,10,1,3,3,1,65,3,3,5,3,2,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2,1346.4,3.0,0.4,0.27015811140720214,Low Risk
46,0,0,849,2,26,2,1,2,1,98,2,2,7,2,2,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2,1141.5714285714287,2.25,0.6666666666666666,0.8638292301390419,High Risk
40,0,2,616,1,2,2,1,3,0,99,3,1,2,1,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,422.125,2.75,0.0,0.17361122411060004,Low Risk
42,0,2,1128,1,13,3,3,2,1,95,4,2,0,1,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,503.45454545454544,2.5,0.0,0.3705951495112452,Medium Risk
35,0,0,1180,1,2,2,3,2,1,90,3,2,4,4,0,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,360.125,3.0,0.125,0.015786791111567285,Low Risk
38,0,0,1336,0,2,3,0,1,1,100,3,1,1,2,0,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,185.14285714285714,2.5,0.25,0.04722521346730871,Low Risk
34,1,1,234,1,9,4,1,4,1,93,3,2,2,1,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,445.5,2.75,0.0,0.21269677481270505,Low Risk
37,1,2,370,1,10,4,3,4,1,58,3,2,4,1,2,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,383.0,2.5,0.0,0.37935318880457897,Medium Risk
39,0,1,766,2,20,3,1,3,1,83,3,2,7,4,0,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,515.875,3.5,0.6666666666666666,0.06855778273710345,Low Risk
43,0,0,343,1,9,3,1,1,1,52,3,1,6,3,2,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2,304.75,2.5,0.25,0.65213773962225,High Risk
41,0,2,447,1,5,3,1,2,1,85,4,2,0,2,2,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2,572.5,2.25,0.25,0.5170333988068642,Medium Risk
41,0,2,796,2,4,1,2,3,0,81,3,3,7,3,0,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,435.2916666666667,3.25,0.5652173913043478,0.36870603069158236,Medium Risk
30,0,2,1092,1,10,3,3,1,0,64,3,3,4,3,2,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2,966.7,2.25,0.0,0.5276898127660412,Medium Risk
26,1,2,920,0,20,2,3,4,0,69,3,1,1,2,1,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4,306.85714285714283,3.0,0.16666666666666666,0.5414594739483111,Medium Risk
46,1,2,261,1,21,2,3,4,0,66,3,2,0,2,1,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,637.5714285714286,3.25,0.3,0.08784802464431052,Low Risk
40,0,2,1194,1,1,3,1,3,0,52,3,2,0,4,0,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,501.0,3.5,0.0,0.022585266065475396,Low Risk
34,0,2,810,2,8,2,5,2,1,92,4,2,7,3,1,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,618.0909090909091,3.0,0.36363636363636365,0.09254572158452566,Low Risk
58,0,0,350,2,2,3,3,2,1,52,3,4,3,2,0,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14,428.7105263157895,2.75,0.8235294117647058,0.12715586718795602,Low Risk
35,0,2,185,1,23,4,3,2,1,91,1,1,2,3,1,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3,386.42857142857144,2.0,0.0,0.56474480999762,Medium Risk
47,0,2,1001,1,4,3,1,3,0,92,2,3,4,2,0,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,356.3103448275862,2.5,0.6086956521739131,0.7069606171512411,High Risk
40,0,2,750,1,12,3,1,2,0,47,3,2,0,1,0,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7,278.0,2.0,0.875,0.29619540655837545,Low Risk
54,0,2,431,1,7,4,3,4,0,68,3,2,6,4,1,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,456.93333333333334,3.25,0.125,0.06773444991755652,Low Risk
31,0,1,1125,2,7,4,2,1,0,68,3,3,7,1,1,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,963.7,2.25,0.5,0.2798916299975188,Low Risk
28,0,2,1217,1,1,3,3,3,0,67,3,1,6,1,1,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2,897.75,2.5,0.25,0.2087577135052686,Low Risk
38,0,2,723,2,2,4,2,2,0,77,1,2,8,4,1,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3,257.3809523809524,2.0,0.0,0.6073668472053628,High Risk
26,0,2,572,2,10,3,3,3,1,46,3,2,7,4,2,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2,780.6666666666666,2.75,0.16666666666666666,0.5221564916105196,Medium Risk
58,0,1,1216,1,15,4,1,1,1,87,3,4,5,3,1,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,657.7916666666666,2.25,0.6666666666666666,0.20341877932399585,Low Risk
18,0,0,1431,1,14,3,3,2,0,33,3,1,6,3,2,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0,1514.0,2.75,0.0,0.752145303144091,High Risk
31,1,2,359,0,18,5,0,4,1,89,4,1,1,1,1,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,985.3333333333334,3.0,0.0,0.2180543960835818,Low Risk
29,1,2,350,0,13,3,0,1,1,56,2,1,1,1,0,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,467.0,2.0,0.6666666666666666,0.8175416468871579,High Risk
45,0,0,589,2,2,4,1,3,0,67,3,2,7,3,1,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,468.54545454545456,2.75,0.5555555555555556,0.08209128071772825,Low Risk
36,0,2,430,1,2,4,4,4,0,73,3,2,6,2,1,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,435.125,3.25,0.0,0.39532103081091735,Medium Risk
43,0,1,1422,2,2,4,1,1,1,92,3,2,7,4,1,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,709.375,2.75,0.875,0.1149205666904171,Low Risk
27,0,1,1297,1,5,2,1,4,0,53,3,1,2,4,2,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,339.85714285714283,3.5,0.0,0.373941807151397,Medium Risk
29,0,1,574,1,20,1,3,4,1,40,3,1,2,4,1,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,317.6666666666667,3.25,0.25,0.09503055778155893,Low Risk
32,0,1,1318,2,10,4,2,4,1,79,3,2,7,4,2,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0,929.6,3.5,0.0,0.5502925639304244,Medium Risk
42,0,0,355,1,10,4,5,3,1,38,3,1,6,3,1,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,266.90909090909093,2.75,0.42857142857142855,0.4003224628371333,Medium Risk
47,0,2,207,1,9,4,1,2,0,64,3,1,2,3,2,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,263.125,2.75,0.6666666666666666,0.5366766447358547,Medium Risk
46,0,2,706,1,2,2,1,4,1,82,3,3,4,4,0,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7,659.8461538461538,3.5,0.4,0.01593310207865411,Low Risk
28,0,0,280,0,1,2,1,3,1,43,3,1,1,4,0,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,676.5,3.0,0.5,0.09174466682747344,Low Risk
29,0,2,726,1,29,1,1,4,1,93,1,2,0,3,0,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,532.0,3.0,0.125,0.3910171019730767,Medium Risk
42,0,2,1142,1,8,3,1,4,1,81,3,1,2,3,2,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0,440.8888888888889,3.5,0.0,0.2297426048728475,Low Risk
32,1,2,414,2,2,4,2,3,1,82,2,2,7,2,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,1238.375,2.5,0.6666666666666666,0.9554728898102615,High Risk
46,0,2,1319,2,3,3,5,1,0,45,4,4,7,1,0,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,508.65384615384613,2.5,0.1,0.016296811936635573,Low Risk
27,0,2,728,2,23,1,3,2,0,36,2,2,8,3,1,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8,354.0,2.75,0.5,0.25852002476651764,Low Risk
29,0,2,352,0,6,1,3,4,1,87,2,1,1,2,1,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0,1402.0,3.0,0.0,0.5488896907832143,Medium Risk
43,0,2,823,1,6,3,3,1,0,81,2,5,3,3,1,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14,881.4545454545455,2.5,0.35294117647058826,0.053225502741775836,Low Risk
48,0,2,1224,1,10,3,1,4,1,91,2,5,5,2,1,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9,655.5,3.0,0.5217391304347826,0.09080099552408666,Low Risk
29,1,1,459,1,24,2,1,4,1,73,2,1,6,4,2,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0,1219.5,3.0,0.5,0.9123674202811198,High Risk
46,1,2,1254,2,10,3,1,3,0,64,3,3,7,2,1,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7,487.6,2.75,0.0,0.05192688594102277,Low Risk
27,0,1,1131,1,15,3,1,4,0,77,2,1,6,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,530.4444444444445,2.75,0.875,0.2796462671611864,Low Risk
39,0,2,835,1,19,4,4,4,1,41,3,2,6,4,0,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,487.75,3.25,0.6666666666666666,0.1834680982708153,Low Risk
55,0,2,836,1,2,4,5,2,1,98,2,1,6,4,1,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4,133.1,2.5,0.0,0.34618131456752693,Medium Risk
28,0,2,1172,2,3,3,3,2,0,78,3,1,8,2,1,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0,1428.0,2.75,0.0,0.499524071984276,Medium Risk
30,1,2,945,2,9,3,3,2,1,89,3,1,8,4,2,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,540.5,3.0,0.0,0.671383202249491,High Risk
22,1,2,391,1,7,1,1,4,1,75,3,1,6,2,2,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0,1236.0,2.5,0.0,0.9187139668177373,High Risk
36,0,2,1266,2,10,4,5,2,0,63,2,2,7,3,1,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,515.7272727272727,2.0,0.09090909090909091,0.5951817860558793,Medium Risk
31,0,2,311,1,20,3,1,2,1,89,3,2,2,3,0,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2,381.54545454545456,2.25,0.0,0.30391508578344895,Medium Risk
34,0,2,1480,2,4,3,1,3,1,64,3,3,7,4,1,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0,971.3,3.5,0.16666666666666666,0.2881431414107489,Low Risk
29,0,2,592,1,7,3,1,4,1,59,3,1,2,1,2,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,171.83333333333334,2.5,0.25,0.5417276588216166,Medium Risk
37,0,2,783,1,7,4,3,4,1,78,3,2,6,1,1,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,252.0,2.75,0.0,0.5502400338195026,Medium Risk
35,0,2,219,1,16,2,4,4,0,44,2,2,4,2,1,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2,957.6,3.0,0.0,0.7846859929260782,High Risk
45,0,2,556,1,25,2,1,2,0,93,2,2,4,4,1,5906,23888,0,0,13,3,4,2,10,2,2,9,8,3,8,536.9090909090909,3.0,0.3,0.09892471726674762,Low Risk
36,0,1,1213,0,2,1,0,2,1,94,2,2,1,4,2,3886,4223,1,0,21,4,4,0,10,2,2,10,1,0,8,353.27272727272725,3.0,0.0,0.12595588042172767,Low Risk
40,0,2,1137,1,1,4,1,1,1,98,3,4,3,1,0,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,731.4347826086956,1.5,0.55,0.1233911249517003,Low Risk
26,0,2,482,1,1,2,1,2,0,90,2,1,6,3,1,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0,1466.5,2.5,0.5,0.8916112402363354,High Risk
27,0,2,511,2,2,2,3,1,0,89,4,2,7,3,2,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7,650.0,2.5,0.0,0.1680928308122596,Low Risk
48,0,1,117,1,22,3,3,4,0,58,3,4,3,4,0,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7,686.96,3.25,0.17391304347826086,0.01235934936125878,Low Risk
44,0,2,170,1,1,4,1,2,1,78,4,2,0,1,1,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2,457.54545454545456,2.75,0.6666666666666666,0.16329735262847156,Low Risk
34,1,0,967,1,16,4,5,4,1,85,1,1,6,1,1,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0,384.5,2.0,0.5,0.9347617702523374,High Risk
56,1,2,1162,1,24,2,1,1,1,97,3,1,2,4,2,2587,10261,1,0,16,3,4,0,5,3,3,4,2,1,0,431.1666666666667,3.0,0.2,0.4132902191783894,Medium Risk
36,0,2,335,2,17,2,2,3,1,33,2,2,7,2,1,5507,16822,2,0,16,3,3,2,12,1,1,4,2,1,3,423.61538461538464,2.5,0.2,0.5782232238940299,Medium Risk
41,0,2,337,2,8,3,2,3,0,54,3,2,7,2,1,4393,26841,5,0,21,4,3,1,14,3,3,5,4,1,4,292.8666666666667,2.75,0.16666666666666666,0.24312383500054302,Low Risk
42,0,2,1396,1,6,3,3,3,1,83,3,3,5,1,1,13348,14842,9,0,13,3,2,1,18,3,4,13,7,5,7,702.5263157894736,2.25,0.35714285714285715,0.23755038264806547,Low Risk
31,0,2,1079,2,10,2,3,3,0,86,3,2,7,4,0,6583,20115,2,1,11,3,4,1,8,2,3,5,2,1,4,731.4444444444445,3.5,0.16666666666666666,0.36567910946510124,Medium Risk
34,0,2,735,2,3,1,3,4,0,75,2,2,7,4,1,8103,16495,3,1,12,3,3,0,9,3,2,4,2,0,1,810.3,3.25,0.0,0.6029590697143722,High Risk
31,0,2,471,1,4,3,3,1,0,62,4,1,2,3,0,3978,16031,8,0,12,3,2,1,4,0,2,2,2,2,2,795.6,2.5,0.6666666666666666,0.6371209395299783,High Risk
26,0,1,1096,1,6,3,4,3,1,61,4,1,2,4,1,2544,7102,0,0,18,3,1,1,8,3,3,7,7,7,7,282.6666666666667,3.0,0.875,0.0912388787103942,Low Risk
45,0,1,1297,1,1,4,3,2,1,44,3,2,0,3,2,5399,14511,4,0,12,3,3,0,12,3,3,4,2,0,3,415.3076923076923,2.75,0.0,0.31364034643976496,Medium Risk
33,0,2,217,2,10,4,2,2,1,43,3,2,7,3,2,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9,498.8181818181818,2.5,0.0,0.48002131880586546,Medium Risk
28,0,1,783,2,1,2,1,3,1,42,2,2,7,4,1,6834,19255,1,1,12,3,3,1,7,2,3,7,7,0,7,854.25,3.0,0.0,0.3813443308109082,Medium Risk
29,1,1,746,2,24,3,5,3,1,45,4,1,8,1,2,1091,10642,1,0,17,3,4,0,1,3,3,1,0,0,0,545.5,3.0,0.0,0.7468041205658339,High Risk
39,0,0,1251,2,21,4,1,1,0,32,1,2,7,3,1,5736,3987,6,0,19,3,3,1,10,1,3,3,2,1,2,521.4545454545455,2.0,0.25,0.6537563121476537,High Risk
27,0,2,1354,1,2,4,5,2,1,41,3,1,6,2,1,2226,6073,1,0,11,3,3,1,6,3,2,5,3,1,2,318.0,2.5,0.16666666666666666,0.43492307789258366,Medium Risk
34,0,1,735,1,22,4,4,3,1,86,2,2,6,4,1,5747,26496,1,1,15,3,2,0,16,3,3,15,10,6,11,338.05882352941177,2.75,0.375,0.582480190819283,Medium Risk
28,1,2,1475,2,13,2,2,4,0,84,3,2,7,3,2,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2,1407.7142857142858,3.5,0.6666666666666666,0.8042948291961651,High Risk
47,0,0,1169,1,14,4,5,3,1,64,3,2,6,2,1,5467,2125,8,0,18,3,3,1,16,4,4,8,7,1,7,321.5882352941176,2.75,0.1111111111111111,0.10749472218115477,Low Risk
56,0,2,1443,2,11,5,2,4,0,89,2,2,7,1,1,5380,20328,4,0,16,3,3,1,6,3,3,0,0,0,0,768.5714285714286,2.5,0.0,0.3227053039037965,Medium Risk
39,0,2,867,1,9,2,3,1,1,87,3,2,4,1,1,5151,12315,1,0,25,4,4,1,10,3,3,10,0,7,9,468.27272727272725,2.25,0.6363636363636364,0.4754677838785877,Medium Risk
38,0,1,1394,1,8,3,3,4,0,58,2,2,6,2,0,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7,101.57142857142857,2.75,0.0,0.23544229967047664,Low Risk
58,0,2,605,2,21,3,1,4,0,72,3,4,3,4,1,17875,11761,4,1,13,3,3,1,29,2,2,1,0,0,0,595.8333333333334,3.5,0.0,0.13716128957739554,Low Risk
32,1,1,238,1,5,2,1,1,0,47,4,1,6,3,2,2432,15318,3,1,14,3,1,0,8,2,3,4,1,0,3,270.22222222222223,2.25,0.0,0.8134661609388238,High Risk
38,0,2,1206,1,9,2,1,2,1,71,3,1,6,4,0,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3,433.72727272727275,3.25,0.0,0.04739604239389425,Low Risk
49,0,1,1064,1,2,1,1,2,1,42,3,5,5,4,1,19161,13738,3,0,15,3,4,0,28,3,3,5,4,4,3,660.7241379310345,3.25,0.6666666666666666,0.008912324836212881,Low Risk
42,0,2,419,2,12,4,2,2,1,77,3,2,7,4,0,5087,2900,3,1,12,3,3,2,14,4,3,0,0,0,0,339.1333333333333,3.0,0.0,0.4663102065510075,Medium Risk
27,1,1,1337,0,22,3,0,1,0,58,2,1,1,2,1,2863,19555,1,0,12,3,1,0,1,2,3,1,0,0,0,1431.5,1.5,0.0,0.8309822020189281,High Risk
35,0,2,682,2,18,4,3,2,1,71,3,2,7,1,1,5561,15975,0,0,16,3,4,1,6,2,1,5,3,0,4,794.4285714285714,2.5,0.0,0.5621863619571763,Medium Risk
28,0,0,1103,1,16,3,3,3,1,49,3,1,6,3,2,2144,2122,1,0,14,3,3,0,5,3,2,5,3,1,4,357.3333333333333,3.0,0.16666666666666666,0.35928077472667985,Medium Risk
31,0,0,976,1,3,2,3,3,1,48,3,1,6,1,0,3065,3995,1,1,13,3,4,1,4,3,4,4,2,2,3,613.0,2.75,0.4,0.49759866229804006,Medium Risk
36,0,0,1351,1,9,4,1,1,1,66,4,1,2,2,1,2810,9238,1,0,22,4,2,0,5,3,3,5,4,0,2,468.3333333333333,2.25,0.0,0.2576624631632279,Low Risk
34,0,2,937,2,1,3,2,1,1,32,3,3,7,4,2,9888,6770,1,0,21,4,1,0,14,3,2,14,8,2,1,659.2,2.25,0.13333333333333333,0.46734101478729023,Medium Risk
34,0,2,1239,2,13,4,3,4,1,39,3,3,7,3,0,8628,22914,1,0,18,3,3,1,9,2,2,8,7,1,1,862.8,3.25,0.1111111111111111,0.0995026836984499,Low Risk
26,0,2,157,1,1,3,3,3,1,95,3,1,2,1,2,2867,20006,0,0,13,3,4,0,8,6,2,7,7,7,6,318.55555555555554,2.75,0.875,0.4175452754312401,Medium Risk
29,0,2,136,1,1,3,1,1,1,89,3,2,0,1,1,5373,6225,0,0,12,3,1,1,6,5,2,5,3,0,2,767.5714285714286,1.5,0.0,0.5407095540159205,Medium Risk
